,Nombre,Entidad,Certificacion,Compromiso anual,Atencion compromiso mensual,Devengado,Girado,Avance
48,1,040402-300382: MUNICIPALIDAD DISTRITAL DE ANDAGUA,1459610,190045,190045,190045,174697,
49,1,040404-300384: MUNICIPALIDAD DISTRITAL DE CHACHAS,19656,19656,19656,19656,19656,
50,1,040405-300385: MUNICIPALIDAD DISTRITAL DE CHILCAYMARCA,184933,129233,129233,129233,35213,
51,1,040406-300386: MUNICIPALIDAD DISTRITAL DE CHOCO,15000,15000,12800,12800,12800,
52,1,040407-300387: MUNICIPALIDAD DISTRITAL DE HUANCARQUI,342521,0,0,0,0,
53,1,040408-300388: MUNICIPALIDAD DISTRITAL DE MACHAGUAY,34379,0,0,0,0,
54,1,040409-300389: MUNICIPALIDAD DISTRITAL DE ORCOPAMPA,2487064,0,0,0,0,
55,1,040411-300391: MUNICIPALIDAD DISTRITAL DE TIPAN,693440,673500,183648,183648,123152,
56,1,040413-300393: MUNICIPALIDAD DISTRITAL DE URACA,638024,0,0,0,0,
57,1,040414-300394: MUNICIPALIDAD DISTRITAL DE VIRACO,33230,33230,33229,33230,28366,
58,1,040501-300395: MUNICIPALIDAD PROVINCIAL DE CAYLLOMA - CHIVAY,1539431,10400,10400,0,0,
59,1,040502-300396: MUNICIPALIDAD DISTRITAL DE ACHOMA,41861,31306,31306,31306,30886,
60,1,040503-300397: MUNICIPALIDAD DISTRITAL DE CABANACONDE,673533,79724,79724,79724,79724,
61,1,040504-300398: MUNICIPALIDAD DISTRITAL DE CALLALLI,309568,0,0,0,0,
62,1,040505-300399: MUNICIPALIDAD DISTRITAL DE CAYLLOMA,387681,101810,101810,101810,94780,
63,1,040506-300400: MUNICIPALIDAD DISTRITAL DE COPORAQUE,235033,190120,190120,190120,185802,
64,1,040507-300401: MUNICIPALIDAD DISTRITAL DE HUAMBO,46790,1713,1713,1713,1713,
65,1,040508-300402: MUNICIPALIDAD DISTRITAL DE HUANCA,175784,170410,150664,160664,128997,
66,1,040509-300403: MUNICIPALIDAD DISTRITAL DE ICHUPAMPA,552993,129487,129487,129487,121828,
67,1,040510-300404: MUNICIPALIDAD DISTRITAL DE LARI,2417057,252807,173957,176457,176189,
68,1,040511-300405: MUNICIPALIDAD DISTRITAL DE LLUTA,181969,43229,43229,43229,36093,
69,1,040512-300406: MUNICIPALIDAD DISTRITAL DE MACA,249998,190506,189544,190506,189546,
70,1,040513-300407: MUNICIPALIDAD DISTRITAL DE MADRIGAL,11531,11531,9156,9156,9156,
71,1,040514-300408: MUNICIPALIDAD DISTRITAL DE SAN ANTONIO DE CHUCA,258611,8740,8740,8740,8740,
72,1,040515-300409: MUNICIPALIDAD DISTRITAL DE SIBAYO,23610,23610,23610,23610,23610,
73,1,040516-300410: MUNICIPALIDAD DISTRITAL DE TAPAY,32794,32794,32794,32794,32794,
74,1,040517-300411: MUNICIPALIDAD DISTRITAL DE TISCO,297190,59866,60516,22586,22586,
75,1,040519-300413: MUNICIPALIDAD DISTRITAL DE YANQUE,225655,71790,71690,45130,45130,
76,1,040520-300414: MUNICIPALIDAD DISTRITAL DE MAJES,46180556,7613145,3755530,874436,0,
77,1,040601-300415: MUNICIPALIDAD PROVINCIAL DE CONDESUYOS - CHUQUIBAMBA,919090,0,0,0,0,
78,1,040602-300416: MUNICIPALIDAD DISTRITAL DE ANDARAY,316537,0,0,0,0,
79,1,040603-300417: MUNICIPALIDAD DISTRITAL DE CAYARANI,1104160,39000,39000,39000,39000,
80,1,040604-300418: MUNICIPALIDAD DISTRITAL DE CHICHAS,2037831,15000,15000,7500,7500,
81,1,040605-300419: MUNICIPALIDAD DISTRITAL DE IRAY,1163880,1071158,148280,148280,148280,
82,1,040606-300420: MUNICIPALIDAD DISTRITAL DE RIO GRANDE,76265,16985,16985,16985,16121,
83,1,040607-300421: MUNICIPALIDAD DISTRITAL DE SALAMANCA,1310637,885039,706939,706939,706939,
84,1,040608-300422: MUNICIPALIDAD DISTRITAL DE YANAQUIHUA,849808,727946,238560,104767,91964,
85,1,040701-300423: MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO,9516217,168287,167937,29234,23142,
86,1,040702-300424: MUNICIPALIDAD DISTRITAL DE COCACHACRA,1063595,467304,447773,380529,368912,
87,1,040703-300425: MUNICIPALIDAD DISTRITAL DE DEAN VALDIVIA,2005378,710699,506363,330554,330554,
88,1,040704-300426: MUNICIPALIDAD DISTRITAL DE ISLAY,531653,531653,531653,56352,55328,
89,1,040705-300427: MUNICIPALIDAD DISTRITAL DE MEJIA,215204,63446,42476,0,0,
90,1,040706-300428: MUNICIPALIDAD DISTRITAL DE PUNTA DE BOMBON,1103755,151400,145900,0,0,
91,1,040801-300429: MUNICIPALIDAD PROVINCIAL DE LA UNION - COTAHUASI,114530,10298,10298,10298,10298,
92,1,040802-300430: MUNICIPALIDAD DISTRITAL DE ALCA,2390,2390,2390,2390,2390,
93,1,040803-300431: MUNICIPALIDAD DISTRITAL DE CHARCANA,5167095,2718354,358116,358116,358116,
94,1,040804-300432: MUNICIPALIDAD DISTRITAL DE HUAYNACOTAS,12870,12870,12870,12870,12870,
95,1,040806-300434: MUNICIPALIDAD DISTRITAL DE PUYCA,127461,54730,54730,54730,54730,
96,1,040808-300436: MUNICIPALIDAD DISTRITAL DE SAYLA,22447,22447,22447,22447,22447,
97,1,040809-300437: MUNICIPALIDAD DISTRITAL DE TAURIA,40401,4500,4500,4500,4500,
98,1,040810-300438: MUNICIPALIDAD DISTRITAL DE TOMEPAMPA,98054,9167,8567,9167,0,
99,1,040811-300439: MUNICIPALIDAD DISTRITAL DE TORO,1292914,1275014,77283,77283,77283,
0,2,040101-300331: MUNICIPALIDAD PROVINCIAL DE AREQUIPA,75925033,16032753,4163126,3747691,2586426,
1,2,040102-300332: MUNICIPALIDAD DISTRITAL DE ALTO SELVA ALEGRE,25414206,4373757,1717550,585735,378402,
2,2,040103-300333: MUNICIPALIDAD DISTRITAL DE CAYMA,2442487,2720143,2713524,2448187,2428475,
3,2,040104-300334: MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,37447598,37242286,8744623,7873966,6222308,
4,2,040105-300335: MUNICIPALIDAD DISTRITAL DE CHARACATO,273542,102000,2115293,1168173,1168173,
5,2,040106-300336: MUNICIPALIDAD DISTRITAL DE CHIGUATA,1617425,1331922,79629,71258,55667,
6,2,040107-300337: MUNICIPALIDAD DISTRITAL DE JACOBO HUNTER,3671611,1936793,1152479,377200,341691,
7,2,040108-300338: MUNICIPALIDAD DISTRITAL DE LA JOYA,26710204,20426339,5369664,1955168,2028250,
8,2,040109-300339: MUNICIPALIDAD DISTRITAL DE MARIANO MELGAR,323581,339133,380913,363315,351836,
9,2,040110-300340: MUNICIPALIDAD DISTRITAL DE MIRAFLORES,2974576,1750427,650444,535895,535895,
10,2,040111-300341: MUNICIPALIDAD DISTRITAL DE MOLLEBAYA,25000,848382,526816,308540,304980,
11,2,040112-300342: MUNICIPALIDAD DISTRITAL DE PAUCARPATA,6265567,2282794,1969055,1240383,1201438,
12,2,040113-300343: MUNICIPALIDAD DISTRITAL DE POCSI,0,96443,472768,500768,474378,
13,2,040114-300344: MUNICIPALIDAD DISTRITAL DE POLOBAYA,609502,243808,243808,225768,211953,
14,2,040115-300345: MUNICIPALIDAD DISTRITAL DE QUEQUE¥A,636402,1065933,1072559,463430,393194,
15,2,040116-300346: MUNICIPALIDAD DISTRITAL DE SABANDIA,625740,403832,398332,354637,354251,
16,2,040117-300347: MUNICIPALIDAD DISTRITAL DE SACHACA,7503791,7110517,7110517,685282,134356,
17,2,040119-300349: MUNICIPALIDAD DISTRITAL DE SAN JUAN DE TARUCANI,81719,57983,57983,50483,50483,
18,2,040120-300350: MUNICIPALIDAD DISTRITAL DE SANTA ISABEL DE SIGUAS,119912,575912,561107,61880,47245,
19,2,040121-300351: MUNICIPALIDAD DISTRITAL DE SANTA RITA DE SIGUAS,879779,1116558,1138556,753635,301841,
20,2,040122-300352: MUNICIPALIDAD DISTRITAL DE SOCABAYA,15876582,1873993,1642825,1130337,374663,
21,2,040123-300353: MUNICIPALIDAD DISTRITAL DE TIABAYA,1795460,1989582,1197289,1722853,1245506,
22,2,040124-300354: MUNICIPALIDAD DISTRITAL DE UCHUMAYO,14234202,7561295,2958996,1744732,1734063,
23,2,040125-300355: MUNICIPALIDAD DISTRITAL DE VITOR,2305936,2314471,2346889,939895,830011,
24,2,040126-300356: MUNICIPALIDAD DISTRITAL DE YANAHUARA,438517,502024,448467,362441,305900,
25,2,040127-300357: MUNICIPALIDAD DISTRITAL DE YARABAMBA,3428521,6118441,6341588,4576018,4939899,
26,2,040128-300358: MUNICIPALIDAD DISTRITAL DE YURA,12198267,14639701,10666307,10556549,1354080,
27,2,040129-300359: MUNICIPALIDAD DISTRITAL DE JOSE LUIS BUSTAMANTE Y RIVERO,1782516,1808049,1838823,1468161,1421788,
28,2,040201-300360: MUNICIPALIDAD PROVINCIAL DE CAMANA,32774216,6000,9500,13387,13387,
29,2,040202-300361: MUNICIPALIDAD DISTRITAL DE JOSE MARIA QUIMPER,0,95627,95627,95627,95627,
30,2,040203-300362: MUNICIPALIDAD DISTRITAL DE MARIANO NICOLAS VALCARCEL,548217,168658,166558,100406,99026,
31,2,040204-300363: MUNICIPALIDAD DISTRITAL DE MARISCAL CACERES,179277,563762,544335,515762,492276,
32,2,040205-300364: MUNICIPALIDAD DISTRITAL DE NICOLAS DE PIEROLA,6227755,6078628,1161913,1150129,1098024,
33,2,040206-300365: MUNICIPALIDAD DISTRITAL DE OCOÑA,137750,216143,181072,231374,208575,
34,2,040207-300366: MUNICIPALIDAD DISTRITAL DE QUILCA,0,297837,294213,297837,339308,
35,2,040208-300367: MUNICIPALIDAD DISTRITAL DE SAMUEL PASTOR,1404669,2400645,2363994,490122,542800,
36,2,040301-300368: MUNICIPALIDAD PROVINCIAL DE CARAVELI,1125258,1081248,864995,651882,641012,
37,2,040302-300369: MUNICIPALIDAD DISTRITAL DE ACARI,92126,160312,155388,157656,163623,
38,2,040303-300370: MUNICIPALIDAD DISTRITAL DE ATICO,2016581,63948,62849,49064,49131,
39,2,040304-300371: MUNICIPALIDAD DISTRITAL DE ATIQUIPA,255418,5276,5276,5276,5276,
40,2,040305-300372: MUNICIPALIDAD DISTRITAL DE BELLA UNION,730319,869110,910466,903966,803493,
41,2,040306-300373: MUNICIPALIDAD DISTRITAL DE CAHUACHO,95907,62835,62835,62835,60979,
42,2,040307-300374: MUNICIPALIDAD DISTRITAL DE CHALA,614652,64170,49890,21890,20115,
43,2,040308-300375: MUNICIPALIDAD DISTRITAL DE CHAPARRA,257699,619962,601093,572229,554874,
44,2,040309-300376: MUNICIPALIDAD DISTRITAL DE HUANUHUANU,279691,109382,109382,109382,101476,
45,2,040310-300377: MUNICIPALIDAD DISTRITAL DE JAQUI,87149,0,0,0,0,
46,2,040311-300378: MUNICIPALIDAD DISTRITAL DE LOMAS,629726,104828,104828,104828,103943,
47,2,040312-300379: MUNICIPALIDAD DISTRITAL DE QUICACHA,266828,337248,279963,280317,285017,
48,2,040313-300380: MUNICIPALIDAD DISTRITAL DE YAUCA,18036,192472,192472,192472,192152,
49,2,040401-300381: MUNICIPALIDAD PROVINCIAL DE CASTILLA - APLAO,2357883,670942,667030,87328,40701,
50,2,040402-300382: MUNICIPALIDAD DISTRITAL DE ANDAGUA,127031,698923,634831,481865,489221,
51,2,040403-300383: MUNICIPALIDAD DISTRITAL DE AYO,3127031,3127031,3127031,256515,251276,
52,2,040404-300384: MUNICIPALIDAD DISTRITAL DE CHACHAS,1881555,476060,434751,434751,418072,
53,2,040405-300385: MUNICIPALIDAD DISTRITAL DE CHILCAYMARCA,400712,296493,296492,296493,388557,
54,2,040406-300386: MUNICIPALIDAD DISTRITAL DE CHOCO,1457689,1457689,291018,288018,288018,
55,2,040407-300387: MUNICIPALIDAD DISTRITAL DE HUANCARQUI,27383,349178,132480,132480,33443,
56,2,040408-300388: MUNICIPALIDAD DISTRITAL DE MACHAGUAY,142781,24115,19566,19566,19566,
57,2,040409-300389: MUNICIPALIDAD DISTRITAL DE ORCOPAMPA,162500,2067809,2067809,242994,242994,
58,2,040411-300391: MUNICIPALIDAD DISTRITAL DE TIPAN,7993,-40952,448900,247879,308374,
59,2,040412-300392: MUNICIPALIDAD DISTRITAL DE UÑON,4500,0,0,0,0,
60,2,040413-300393: MUNICIPALIDAD DISTRITAL DE URACA,10247889,10247889,471822,408822,0,
61,2,040414-300394: MUNICIPALIDAD DISTRITAL DE VIRACO,302529,269885,269872,93978,98352,
62,2,040501-300395: MUNICIPALIDAD PROVINCIAL DE CAYLLOMA - CHIVAY,2205663,881969,834831,259618,238077,
63,2,040502-300396: MUNICIPALIDAD DISTRITAL DE ACHOMA,159189,105740,102740,102740,103160,
64,2,040503-300397: MUNICIPALIDAD DISTRITAL DE CABANACONDE,319415,80600,80600,80600,80600,
65,2,040504-300398: MUNICIPALIDAD DISTRITAL DE CALLALLI,92041,88568,88568,88568,88568,
66,2,040505-300399: MUNICIPALIDAD DISTRITAL DE CAYLLOMA,61942,136302,132302,136302,131802,
67,2,040506-300400: MUNICIPALIDAD DISTRITAL DE COPORAQUE,240162,228667,228667,228667,232984,
68,2,040507-300401: MUNICIPALIDAD DISTRITAL DE HUAMBO,12578,10624,10624,9424,7724,
69,2,040508-300402: MUNICIPALIDAD DISTRITAL DE HUANCA,228878,187135,196881,186881,217748,
70,2,040509-300403: MUNICIPALIDAD DISTRITAL DE ICHUPAMPA,331025,343345,328549,338384,326681,
71,2,040510-300404: MUNICIPALIDAD DISTRITAL DE LARI,53366,202101,156201,156201,156201,
72,2,040511-300405: MUNICIPALIDAD DISTRITAL DE LLUTA,1049251,792780,681607,395886,403022,
73,2,040512-300406: MUNICIPALIDAD DISTRITAL DE MACA,4000,9538,10500,9538,10498,
74,2,040513-300407: MUNICIPALIDAD DISTRITAL DE MADRIGAL,31528,3000,5374,3374,3374,
75,2,040514-300408: MUNICIPALIDAD DISTRITAL DE SAN ANTONIO DE CHUCA,209352,178314,152607,152607,143599,
76,2,040515-300409: MUNICIPALIDAD DISTRITAL DE SIBAYO,88670,61214,61214,61214,61214,
77,2,040516-300410: MUNICIPALIDAD DISTRITAL DE TAPAY,607586,374346,241410,220685,217625,
78,2,040517-300411: MUNICIPALIDAD DISTRITAL DE TISCO,48030,48030,47380,30930,30930,
79,2,040518-300412: MUNICIPALIDAD DISTRITAL DE TUTI,9000,9000,9000,5000,5000,
80,2,040519-300413: MUNICIPALIDAD DISTRITAL DE YANQUE,1144605,1131634,1118470,1009986,967960,
81,2,040520-300414: MUNICIPALIDAD DISTRITAL DE MAJES,1743248,34901959,32131269,5141029,5957199,
82,2,040601-300415: MUNICIPALIDAD PROVINCIAL DE CONDESUYOS - CHUQUIBAMBA,5269168,5391438,2315658,2211089,2186986,
83,2,040602-300416: MUNICIPALIDAD DISTRITAL DE ANDARAY,2449620,2383363,2383363,367443,355858,
84,2,040603-300417: MUNICIPALIDAD DISTRITAL DE CAYARANI,403077,209261,108641,108641,107241,
85,2,040604-300418: MUNICIPALIDAD DISTRITAL DE CHICHAS,2000,39740,36340,28340,28340,
86,2,040605-300419: MUNICIPALIDAD DISTRITAL DE IRAY,36035,36035,9991,9271,9271,
87,2,040606-300420: MUNICIPALIDAD DISTRITAL DE RIO GRANDE,820335,638070,638070,211593,195675,
88,2,040607-300421: MUNICIPALIDAD DISTRITAL DE SALAMANCA,1681440,1688931,669366,669366,656431,
89,2,040608-300422: MUNICIPALIDAD DISTRITAL DE YANAQUIHUA,1849394,532039,954983,913620,448422,
90,2,040701-300423: MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO,2243044,1170743,1131993,450327,388674,
91,2,040702-300424: MUNICIPALIDAD DISTRITAL DE COCACHACRA,1870425,1244385,1215342,1042207,1034904,
92,2,040703-300425: MUNICIPALIDAD DISTRITAL DE DEAN VALDIVIA,421314,481684,551182,483946,462154,
93,2,040704-300426: MUNICIPALIDAD DISTRITAL DE ISLAY,1468635,1464206,1364511,533044,497175,
94,2,040705-300427: MUNICIPALIDAD DISTRITAL DE MEJIA,248999,110881,112381,99849,42405,
95,2,040706-300428: MUNICIPALIDAD DISTRITAL DE PUNTA DE BOMBON,536993,97993,97993,69719,53620,
96,2,040801-300429: MUNICIPALIDAD PROVINCIAL DE LA UNION - COTAHUASI,225634,34596,32596,32596,32596,
97,2,040802-300430: MUNICIPALIDAD DISTRITAL DE ALCA,32832,32832,32832,32832,32832,
98,2,040803-300431: MUNICIPALIDAD DISTRITAL DE CHARCANA,1895,1895,6191,6191,6191,
99,2,040804-300432: MUNICIPALIDAD DISTRITAL DE HUAYNACOTAS,93100,28290,28290,20790,20790,
100,2,040805-300433: MUNICIPALIDAD DISTRITAL DE PAMPAMARCA,2530354,0,0,0,0,
101,2,040806-300434: MUNICIPALIDAD DISTRITAL DE PUYCA,269220,59228,59218,59228,59228,
102,2,040807-300435: MUNICIPALIDAD DISTRITAL DE QUECHUALLA,126500,92908,92908,92908,92908,
103,2,040809-300437: MUNICIPALIDAD DISTRITAL DE TAURIA,7193,43094,40901,39901,39900,
104,2,040810-300438: MUNICIPALIDAD DISTRITAL DE TOMEPAMPA,0,17741,18341,17741,26908,
105,2,040811-300439: MUNICIPALIDAD DISTRITAL DE TORO,634650,584895,618120,618120,618120,
0,3,040101-300331: MUNICIPALIDAD PROVINCIAL DE AREQUIPA,3516974,6331374,5379394,4893104,3787373,
1,3,040102-300332: MUNICIPALIDAD DISTRITAL DE ALTO SELVA ALEGRE,3605122,3929716,7895879,2710916,1543941,
2,3,040103-300333: MUNICIPALIDAD DISTRITAL DE CAYMA,2947210,16399275,16328880,5813003,4420477,
3,3,040104-300334: MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,9386341,8478754,12487812,11746561,13119515,
4,3,040105-300335: MUNICIPALIDAD DISTRITAL DE CHARACATO,156439,421987,1029196,836203,671862,
5,3,040106-300336: MUNICIPALIDAD DISTRITAL DE CHIGUATA,601333,37957,37799,31476,36977,
6,3,040107-300337: MUNICIPALIDAD DISTRITAL DE JACOBO HUNTER,1154807,553202,978820,1312167,1228594,
7,3,040108-300338: MUNICIPALIDAD DISTRITAL DE LA JOYA,2562077,3117589,16948424,4500318,4328768,
8,3,040109-300339: MUNICIPALIDAD DISTRITAL DE MARIANO MELGAR,1542781,1531621,2983334,2912694,2653388,
9,3,040110-300340: MUNICIPALIDAD DISTRITAL DE MIRAFLORES,477557,991435,1149810,1100867,1100867,
10,3,040111-300341: MUNICIPALIDAD DISTRITAL DE MOLLEBAYA,29506,471465,598289,527345,538932,
11,3,040112-300342: MUNICIPALIDAD DISTRITAL DE PAUCARPATA,4787853,3558797,3537055,2463941,2423719,
12,3,040113-300343: MUNICIPALIDAD DISTRITAL DE POCSI,124125,19615,419752,419752,64650,
13,3,040114-300344: MUNICIPALIDAD DISTRITAL DE POLOBAYA,496188,490023,467298,353103,366918,
14,3,040115-300345: MUNICIPALIDAD DISTRITAL DE QUEQUE¥A,144462,362992,473283,590797,583749,
15,3,040116-300346: MUNICIPALIDAD DISTRITAL DE SABANDIA,399253,411593,417093,459575,459961,
16,3,040117-300347: MUNICIPALIDAD DISTRITAL DE SACHACA,4168625,131958,131958,895206,1446132,
17,3,040118-300348: MUNICIPALIDAD DISTRITAL DE SAN JUAN DE SIGUAS,142769,59247,59247,59247,15000,
18,3,040119-300349: MUNICIPALIDAD DISTRITAL DE SAN JUAN DE TARUCANI,301601,48089,48089,9020,9020,
19,3,040120-300350: MUNICIPALIDAD DISTRITAL DE SANTA ISABEL DE SIGUAS,674694,271836,251885,319976,132923,
20,3,040121-300351: MUNICIPALIDAD DISTRITAL DE SANTA RITA DE SIGUAS,592958,964687,993477,1079516,1396579,
21,3,040122-300352: MUNICIPALIDAD DISTRITAL DE SOCABAYA,4346898,2346444,2323253,2778824,2429339,
22,3,040123-300353: MUNICIPALIDAD DISTRITAL DE TIABAYA,1862628,934977,1631640,1012960,1683541,
23,3,040124-300354: MUNICIPALIDAD DISTRITAL DE UCHUMAYO,7667844,4013191,1649425,2484580,2429295,
24,3,040125-300355: MUNICIPALIDAD DISTRITAL DE VITOR,1712957,797072,734952,1125086,1196352,
25,3,040126-300356: MUNICIPALIDAD DISTRITAL DE YANAHUARA,18263,312102,83375,395674,420219,
26,3,040127-300357: MUNICIPALIDAD DISTRITAL DE YARABAMBA,5657008,6821222,4904419,4248288,4575421,
27,3,040128-300358: MUNICIPALIDAD DISTRITAL DE YURA,7736366,3162042,4265890,3167005,4004316,
28,3,040129-300359: MUNICIPALIDAD DISTRITAL DE JOSE LUIS BUSTAMANTE Y RIVERO,2865624,517540,517540,785986,825999,
29,3,040201-300360: MUNICIPALIDAD PROVINCIAL DE CAMANA,1014654,1004196,355990,279178,278077,
30,3,040202-300361: MUNICIPALIDAD DISTRITAL DE JOSE MARIA QUIMPER,370788,194258,194256,194256,177256,
31,3,040203-300362: MUNICIPALIDAD DISTRITAL DE MARIANO NICOLAS VALCARCEL,218181,324071,319821,360090,359470,
32,3,040204-300363: MUNICIPALIDAD DISTRITAL DE MARISCAL CACERES,57231,178091,193518,211091,248026,
33,3,040205-300364: MUNICIPALIDAD DISTRITAL DE NICOLAS DE PIEROLA,5307194,5166488,869659,881763,905468,
34,3,040206-300365: MUNICIPALIDAD DISTRITAL DE OCOÑA,310761,380825,264235,206452,213087,
35,3,040207-300366: MUNICIPALIDAD DISTRITAL DE QUILCA,66399,374811,374611,374811,352718,
36,3,040208-300367: MUNICIPALIDAD DISTRITAL DE SAMUEL PASTOR,297055,507473,511027,1566772,1252425,
37,3,040301-300368: MUNICIPALIDAD PROVINCIAL DE CARAVELI,193600,16718,187301,161891,154664,
38,3,040302-300369: MUNICIPALIDAD DISTRITAL DE ACARI,908542,210579,212881,210613,209723,
39,3,040303-300370: MUNICIPALIDAD DISTRITAL DE ATICO,1602667,1429319,1429319,607300,534942,
40,3,040304-300371: MUNICIPALIDAD DISTRITAL DE ATIQUIPA,145961,21792,21792,21792,21792,
41,3,040305-300372: MUNICIPALIDAD DISTRITAL DE BELLA UNION,688834,822320,829364,819284,872537,
42,3,040306-300373: MUNICIPALIDAD DISTRITAL DE CAHUACHO,151107,41640,41640,41640,15635,
