,Nombre,Entidad,Certificacion,Compromiso anual,Atencion compromiso mensual,Devengado,Girado,Avance
9,2,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,81210027,-136153384,8152994,6510492,7115859,
10,2,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,38783374,15091296,9437869,8106105,8754453,
11,2,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,36110355,15712669,18136394,16270295,14761979,
12,2,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,42551316,146127771,140923216,20997519,4936165,
13,2,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,111472082,92945528,36514593,29300911,5142424,
14,2,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,18623525,9190107,9053400,6322071,6503947,
15,2,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,9248779,13581842,12667901,7431850,6242957,
16,2,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,19245481,993150,2492457,2390222,1043398,
17,2,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,500502675,304245060,46590847,43562727,31200343,
18,2,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,20983961,17266886,14825215,12897499,5616901,
19,2,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,114771316,45177937,22540366,20236128,17311249,
20,2,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,1208594,39246902,20593407,19797579,16847890,
21,2,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,18589716,6914885,3232324,1694683,1247639,
22,2,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,-17566924,3753303,15345164,12767710,18545215,
23,2,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,20382310,1954693,9154276,12515024,8169323,
24,2,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,7383683,8661336,3856066,3122558,579784,
25,2,465: MUNICIPALIDAD METROPOLITANA DE LIMA,56727111,38987629,16081309,16049309,256181,
0,3,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,19307992,-53206154,9878994,9982310,10864092,
1,3,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,37426487,13665678,10788771,14613524,12545576,
2,3,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,19985356,16133546,16155509,12074266,17594609,
3,3,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,72579198,44450797,30129050,28890302,28263819,
4,3,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,39189195,38022921,14843405,11715291,11890076,
5,3,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,16865590,13640722,11793984,8313303,9840018,
6,3,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,40240394,35642464,36089385,35355916,22662154,
7,3,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,30574779,13797144,5115759,4169061,5095515,
8,3,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,6638687,1981079,8419122,6557668,15133241,
9,3,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,1283335,2288360,1075255,3323705,3334515,
10,3,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,7381339,-11260547,7655047,1436656,6724155,
11,3,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,36628843,20813984,9514377,7147778,5058191,
12,3,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,2765867,-9731472,11494353,21885390,20608918,
13,3,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,30315758,46419199,16568321,19782580,25192608,
14,3,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,12917247,6056662,7928929,6828735,7205528,
15,3,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,-2451849,16034032,9925948,8461959,7923514,
16,3,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,-19350130,-20505526,2155126,1776389,2884506,
17,3,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,275945404,72604534,156964441,64133777,46093324,
18,3,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,14242893,8927831,13559238,11016805,11597702,
19,3,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,10082509,6469425,14662707,12774687,14151037,
20,3,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,-5054995,4496433,17627543,16707546,13955661,
21,3,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,3506584,4815138,6627758,5006951,5515563,
22,3,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,16196501,13503250,5416071,5319971,6047967,
23,3,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,18911992,14702816,7854452,9930062,9447716,
24,3,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,1713958,7244762,7161524,2094157,2176734,
25,3,465: MUNICIPALIDAD METROPOLITANA DE LIMA,32559915,29320019,20903552,16441489,16421271,
0,4,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,6067836,3570207,3758398,3579737,4521031,
1,4,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,27065118,19373183,7601067,2951473,7473220,
2,4,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,7515195,5918593,6406141,4859120,5226109,
3,4,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,7527838,4120916,4246701,3612632,5323981,
4,4,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,9308745,20619697,9668150,9393939,9011117,
5,4,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,5084108,4688366,5812834,7472444,4666510,
6,4,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,9240684,7441459,8891197,10654653,18172153,
7,4,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,786533,5729265,3903134,2388476,3232094,
8,4,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,5207464,3276142,4901105,6127071,7283769,
9,4,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,2064640,947708,2594422,1515310,1411048,
10,4,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,-12466281,-1134272,2856594,-1465019,1820875,
11,4,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,36774403,20276200,5138164,6086300,8741498,
12,4,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,9713771,3018097,3353742,19305890,20486263,
13,4,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,8350972,-197109,5905339,7329717,2740733,
14,4,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,8138701,7196307,5745419,6840631,3163795,
15,4,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,1836006,3209178,3835249,4166357,6292995,
16,4,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,6324608,7578488,1932918,2151996,2032134,
17,4,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,57232029,20771769,14820953,9871983,8612664,
18,4,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,10169686,5054132,3631431,2145138,9699565,
19,4,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,2824494,-481329,6296348,6782225,6684430,
20,4,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,-3966257,2466737,7822917,4959065,9553978,
21,4,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,555298,688010,836515,1230090,1246593,
22,4,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,8891931,8713652,15778455,15857632,9330879,
23,4,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,-3361377,-3977780,3766858,3047468,5872672,
24,4,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,11362421,99000,99000,206847,383596,
25,4,465: MUNICIPALIDAD METROPOLITANA DE LIMA,238500,238500,8752124,406700,14958401,
0,5,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,3135448,3162007,2716689,3478806,2426386,
1,5,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,-1805955,5557127,1462450,2950098,2580482,
2,5,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,3870258,3315544,4301460,4239605,4515251,
3,5,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,88360361,11183333,12771023,12155712,8608067,
4,5,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,12098772,7109001,9908378,8764768,7331589,
5,5,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,2588725,8431868,3370929,3177438,5268005,
6,5,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,11222205,9637092,8961985,7447008,6897736,
7,5,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,3427798,1535995,2382872,2430897,2245033,
8,5,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,15573556,13919004,14513346,1824246,1549297,
9,5,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,3801933,2019684,1184946,2083366,1468635,
10,5,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,1076317,3008308,3439605,-1044127,3426622,
11,5,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,1934917,1013450,3052104,4029963,4360007,
12,5,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,2983968,2887535,5013065,17698364,19125783,
13,5,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,3991975,9308663,8345033,8900941,6827598,
14,5,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,1380133,2011864,3676153,2053919,5127475,
15,5,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,8289418,3715435,4759246,3300947,3554171,
16,5,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,5204751,686419,1630828,2356399,817352,
17,5,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,3187358,1378147,9450341,13241944,29502325,
18,5,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,1335134,3542709,2413667,1520317,3264071,
19,5,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,-3068238,8708068,6172398,5243892,5639525,
20,5,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,26461931,23550874,4905815,7693469,4402826,
21,5,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,13596865,850419,1606580,1461909,1515678,
22,5,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,6548263,3907812,4316553,3231491,1650037,
23,5,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,-6522404,-881616,1668306,1445677,2082827,
24,5,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,-93361,34000,34000,99000,2260896,
25,5,465: MUNICIPALIDAD METROPOLITANA DE LIMA,21000,0,43500,220824,149378,
0,6,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,47109886,6599779,7175194,6317926,4671958,
1,6,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,9181863,-16936527,1668204,-8659202,3509422,
2,6,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,5868802,7648906,8410814,7297944,5378945,
3,6,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,2834856,-2856049,10881233,6696271,10250800,
4,6,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,61516830,78879311,15789016,6721827,8397802,
5,6,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,26026400,10711109,10558210,7951557,6795755,
6,6,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,16088752,16965173,16567655,13599927,5953201,
7,6,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,21331134,-9093949,5800606,6107119,2080937,
8,6,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,11058175,3299278,4507835,8067526,8389862,
9,6,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,3367231,280722,2028479,2236822,2486461,
10,6,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,4813722,2235987,3477277,1800673,2165556,
11,6,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,10564890,16498750,7596466,10121919,10382065,
12,6,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,43357627,2974512,3307042,18876229,16294434,
13,6,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,3074430,-15974393,7182049,6667739,2644887,
14,6,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,11008158,4747548,3737863,3920652,2739154,
15,6,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,3399623,8902128,8847669,5997653,5299979,
16,6,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,38825956,5068996,6199650,4889485,3238634,
17,6,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,4703570,13743775,12973732,6994025,16579553,
18,6,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,-335100,3470552,4594114,5877471,1702105,
19,6,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,12753438,14204278,17774674,14433393,13654245,
20,6,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,9068005,5377531,7424114,6034359,5770309,
21,6,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,12736127,1965001,1828768,1962153,1906319,
22,6,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,-127893,-1742321,1014297,1173502,3829090,
23,6,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,10607577,2938253,3945543,3330937,2741982,
24,6,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,1417572,128533,34163,0,5615,
25,6,465: MUNICIPALIDAD METROPOLITANA DE LIMA,4609552,229800,145800,348133,551554,
0,7,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,-11195004,15038007,12115081,11694553,6630950,
1,7,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,-7273276,28075495,22337169,17827530,4567477,
2,7,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,11910761,18372320,20039354,17934643,12168870,
3,7,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,32990699,30005730,39907708,34668088,17716146,
4,7,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,-16178595,-4679640,20151868,17251283,11438558,
5,7,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,49748588,5167372,4807838,3555392,6014530,
6,7,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,19296978,33314151,35647987,28189665,32926224,
7,7,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,783141,34546151,7599824,3728086,5329851,
8,7,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,3704144,-2843907,11570171,17390197,6732749,
9,7,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,5125776,4579520,4832766,3661676,3645376,
10,7,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,-2311703,-6203121,5484772,4093860,2771730,
11,7,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,25263721,7113078,10381545,9585158,9649313,
12,7,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,12778751,38900082,5481578,19535332,20333111,
13,7,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,81057496,14014083,27505431,26397117,36323463,
14,7,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,5590409,10717536,8533901,6184538,6811811,
15,7,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,32816060,12492770,9912852,8682262,6500491,
16,7,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,-9469723,11045262,12225503,16253054,1841289,
17,7,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,15546507,174157539,95958214,53317794,38923961,
18,7,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,49567220,-3772366,12536365,7381904,5834878,
19,7,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,13351952,15596731,18133974,12915644,12288934,
20,7,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,9291048,-12536500,13642450,13115675,14832819,
21,7,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,6998439,2675432,1998146,2184388,1682562,
22,7,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,28564744,25095004,6460673,12192530,1305381,
23,7,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,28494464,20392225,13706803,13409756,8580327,
24,7,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,-6838851,4157881,4403727,1882472,1142078,
25,7,465: MUNICIPALIDAD METROPOLITANA DE LIMA,-37950,2151206,5495689,5182516,3993866,
0,8,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,6622114,31123556,33496577,34577905,14153473,
1,8,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,19231152,5704263,28776839,29045544,25399848,
2,8,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,18173347,28732326,29628250,28345146,20758100,
3,8,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,26204387,16014235,26799917,26194335,22674472,
4,8,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,-4858097,-6980385,33528240,29361099,27979921,
5,8,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,20454635,5967812,5949999,7636079,3648262,
6,8,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,39605369,33809276,33660036,37460175,28610282,
7,8,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,-1677746,14537683,12920888,13950302,4544838,
8,8,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,17557203,22921878,19457097,16017547,12018427,
9,8,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,12985353,6117810,5562408,10508224,4319679,
10,8,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,9407474,8325223,15145984,20339535,6504875,
11,8,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,844967,11056854,14730674,14763585,7984575,
12,8,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,11088262,18034513,9001429,21003187,22626992,
13,8,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,29469104,2995285,17355359,15554311,13427674,
14,8,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,299140,3759813,8174707,7208934,5267679,
15,8,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,-9040650,10075900,11869293,10370929,9305397,
16,8,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,17976633,4306430,14761747,19697062,11469528,
17,8,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,13013262,121388969,114213044,55984129,42129046,
18,8,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,17435250,34352327,8842828,43158082,8549868,
19,8,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,8170690,22626306,27578969,24123754,17206467,
20,8,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,23524991,40215797,41826139,26933131,21312377,
21,8,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,25326672,10041041,2590950,2990925,2993128,
22,8,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,50187891,43152836,14797695,28683986,8268177,
23,8,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,9328381,10507680,12721178,13358482,11459677,
24,8,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,19321937,10340772,6750832,3054340,2464645,
25,8,465: MUNICIPALIDAD METROPOLITANA DE LIMA,2061219,1980998,2062049,3548522,2357898,
0,9,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,15765519,37697782,33828591,29343273,29597734,
1,9,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,22165483,59856057,32025850,34879932,15673497,
2,9,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,19077133,23649191,25065197,28952123,28317827,
3,9,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,30911155,57157041,50382728,43947161,45715833,
4,9,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,38013579,30290345,27721117,29342349,25617841,
5,9,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,3625592,691044,8713496,11886714,7869277,
6,9,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,27575764,33487052,32433268,38845577,39393651,
7,9,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,11166578,13050879,15372150,14036455,20467816,
8,9,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,36659006,38505252,25352389,26050735,30300195,
9,9,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,-51339916,-46025303,2592550,20177471,13242104,
10,9,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,-14959556,-7360802,8682788,17927298,7121680,
11,9,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,23428899,14156696,14663768,18029849,23665217,
12,9,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,6938169,19075119,35453400,25727408,19817692,
13,9,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,12861774,46255171,39784960,36510051,17762957,
14,9,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,7314563,14224533,18451304,15720061,10156650,
15,9,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,20294283,19971678,17492836,18236752,13768517,
