,Nombre,Entidad,Certificacion,Compromiso anual,Atencion compromiso mensual,Devengado,Girado,Avance
22,2-2,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,47752713,47771418,14856577,13125921,15754108,
23,2-2,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,28924263,20410215,8042213,8337807,6276390,
24,2-2,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,16432184,14906412,4275895,4233705,4736269,
25,2-2,465: MUNICIPALIDAD METROPOLITANA DE LIMA,2875324,2875324,2851533,2851533,3126205,
0,2-3,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,24832197,40779670,7251097,7927517,22152709,
1,2-3,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,24060200,3749273,22971365,14721780,11047702,
2,2-3,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,49237813,24353809,21865516,19113856,16614549,
3,2-3,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,42479075,33501252,29740245,24151571,30321566,
4,2-3,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,110494354,29932011,28229211,24314618,24994240,
5,2-3,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,49133624,12929700,6323597,6280375,6189827,
6,2-3,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,71509064,48587188,38793561,35584779,50613081,
7,2-3,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,63444741,48300898,7457738,7680469,9067600,
8,2-3,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,32778233,44280809,34323986,26557722,21627616,
9,2-3,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,31549477,24529307,24576173,7478685,11925297,
10,2-3,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,85509525,99290750,34184007,33741346,19647758,
11,2-3,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,47225313,27278869,8064163,7777668,8151555,
12,2-3,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,35700520,23449199,13389822,8358937,5285954,
13,2-3,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,70944761,68578402,28292738,25961664,28086597,
14,2-3,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,11761907,8343623,7361787,5758180,4772895,
15,2-3,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,14618248,11334571,11556062,10923059,10238271,
16,2-3,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,74693590,5692736,5123193,5410146,9048999,
17,2-3,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,103939381,93496638,56254476,41123087,40332029,
18,2-3,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,63409788,10982064,10506090,9814117,8098824,
19,2-3,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,23301649,17086612,11693022,13247690,12871325,
20,2-3,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,4945710,10966763,19737888,19531685,19595131,
21,2-3,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,22635285,23282376,23283840,9158691,8219458,
22,2-3,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,27315301,30005342,8669256,12493962,5995360,
23,2-3,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,12833319,20270836,10556394,8718828,11163001,
24,2-3,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,6359313,9178660,2954370,2996559,3096764,
25,2-3,465: MUNICIPALIDAD METROPOLITANA DE LIMA,6667447,6616300,6640091,6633326,1066923,
0,2-4,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,22200724,7620017,9881807,7515033,7549147,
1,2-4,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,16132139,29473802,23187565,15806950,17203430,
2,2-4,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,7509682,10742213,13952803,13760633,14382450,
3,2-4,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,38151279,39006533,38514024,38972198,29328365,
4,2-4,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,16297026,88368894,24448575,19930686,16409398,
5,2-4,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,25657669,35626346,13881965,1764720,7042083,
6,2-4,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,8682133,24748796,31533855,32966604,36774407,
7,2-4,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,14043486,16560696,10060468,9692667,7200909,
8,2-4,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,11174473,4263240,24751887,26278300,26102540,
9,2-4,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,2299663,3691893,3761886,8793578,7104704,
10,2-4,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,31095856,-19788622,9057322,7444455,26603483,
11,2-4,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,2084879,21594774,5436523,5494594,5170285,
12,2-4,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,25049945,1984357,4329451,4914053,7061695,
13,2-4,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,17265821,68065198,60592844,60110224,62609587,
14,2-4,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,10900441,9959423,8300909,6318485,6225694,
15,2-4,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,4093465,9648580,11708266,11005678,10308270,
16,2-4,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,14695978,15388709,14641736,14215541,10128307,
17,2-4,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,92181460,110390970,89269696,29617743,31297524,
18,2-4,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,3575218,7844673,7006747,6331220,6422587,
19,2-4,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,5603284,1377906,5459880,6130944,4687153,
20,2-4,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,3824558,7406329,17238181,16497898,17021430,
21,2-4,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,10139303,361716,774107,7556091,8088298,
22,2-4,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,13440032,11184771,14598412,14527184,14038985,
23,2-4,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,10742700,5871355,8692802,7550014,6276153,
24,2-4,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,3771269,6774582,6482001,4586951,4161116,
25,2-4,465: MUNICIPALIDAD METROPOLITANA DE LIMA,32917962,7826979,7108855,7108855,8505009,
0,2-5,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,22095706,5279805,7817405,7841997,6867434,
1,2-5,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,22128745,18310005,22401867,19488921,13193054,
2,2-5,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,6092731,10255800,12323487,14013290,13985482,
3,2-5,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,60035836,34572007,33703406,32925947,39299772,
4,2-5,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,15608686,13379102,30682180,25790114,24341093,
5,2-5,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,51796289,17000331,8904603,16753616,12499243,
6,2-5,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,11707683,28185379,30801031,25018450,31403571,
7,2-5,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,3312689,7481733,8220554,7323488,8521376,
8,2-5,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,8818310,11306137,18541415,19930028,19796118,
9,2-5,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,5051156,8823385,7156355,5472561,4320921,
10,2-5,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,-12399399,-8026499,11392817,10240151,7584861,
11,2-5,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,44603318,20056795,8102460,8509702,6208464,
12,2-5,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,12373836,7835132,4400106,4860203,6147969,
13,2-5,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,19876952,33503772,58510931,63107122,58766232,
14,2-5,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,6093807,12477711,12484911,8944191,7286100,
15,2-5,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,2854759,8491566,11183323,10667179,10799410,
16,2-5,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,49229417,15136860,14920545,14356509,10409087,
17,2-5,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,16198680,-416546,29021171,30839416,17001235,
18,2-5,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,660883,10323184,10057138,9024394,7605037,
19,2-5,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,-91779,8064820,8176530,8735684,7445992,
20,2-5,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,-19547420,5722954,10306840,10582627,9290498,
21,2-5,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,11843460,959741,1346877,3995025,3557051,
22,2-5,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,18958352,30965139,15294757,15421647,12593879,
23,2-5,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,11272433,12758508,10456850,9130655,9350308,
24,2-5,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,1439344,12023630,9151591,8008035,7453311,
25,2-5,465: MUNICIPALIDAD METROPOLITANA DE LIMA,15654732,3137122,3852296,3844296,5791373,
0,2-6,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,6646821,7311160,11114571,10319107,10868322,
1,2-6,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,22156319,6757514,9765055,8017201,14889823,
2,2-6,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,9993779,16532450,16456109,14967971,13110449,
3,2-6,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,21053384,39824111,38467332,41122892,25139801,
4,2-6,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,5297012,14560257,22323332,21016003,22958309,
5,2-6,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,4594092,40280158,31499315,19241672,10505233,
6,2-6,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,12338043,32212219,32684060,31019838,25447111,
7,2-6,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,62775442,8799840,9723564,10101295,6769429,
8,2-6,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,9697555,11749862,19463135,18885821,19970153,
9,2-6,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,3547462,699914,29933668,19331511,4154466,
10,2-6,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,20315160,16000363,13955505,14301286,11235736,
11,2-6,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,-1707552,41603938,10177667,12683230,8845812,
12,2-6,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,13786587,20818278,3297465,3660025,2912481,
13,2-6,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,6817612,14076033,34887757,30673398,26140422,
14,2-6,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,3468362,7501717,9659622,8045957,6893261,
15,2-6,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,12213609,8780351,9701990,11780961,11841404,
16,2-6,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,13202043,19876588,13739721,16599275,14765635,
17,2-6,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,3770114,-16498348,19725575,24105790,28602063,
18,2-6,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,-79682495,-11820904,10120781,9516072,10859754,
19,2-6,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,1600865,-753950,12322017,13296561,11035675,
20,2-6,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,14542971,14914236,12541126,12945614,12466885,
21,2-6,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,0,8070678,8070678,3083730,4789099,
22,2-6,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,6361830,21804428,22734623,16285974,22658222,
23,2-6,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,-3735173,10559543,9441489,9287620,11950097,
24,2-6,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,-373690,-602055,4023186,4995343,4126941,
25,2-6,465: MUNICIPALIDAD METROPOLITANA DE LIMA,5060170,4203284,4177372,3764047,4306643,
0,2-7,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,2422771,17207069,21341381,21163557,24928461,
1,2-7,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,23529150,22292938,20784423,23100563,13611275,
2,2-7,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,7257461,11012757,11980091,14955831,15658263,
3,2-7,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,25114003,48165289,49067038,34630897,40483455,
4,2-7,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,30752216,25562929,18668983,21042306,20221100,
5,2-7,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,165087926,27416165,47631230,38868416,23471996,
6,2-7,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,-38797310,27801620,31755433,34260971,29448528,
7,2-7,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,48857573,10886085,12504618,12067714,12840229,
8,2-7,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,4627623,6757036,11393633,15998993,19688625,
9,2-7,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,4698437,5128362,4922830,10329139,8619956,
10,2-7,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,34567721,32579459,13186383,13792160,15322568,
11,2-7,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,11085450,4515260,10394065,9237305,13069168,
12,2-7,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,-1524915,18049837,18566941,7051940,5681600,
13,2-7,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,11686787,25099077,37392020,34395045,17990841,
14,2-7,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,1100159,4406664,7800179,10882289,12306189,
15,2-7,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,1361422,8003357,7717990,9986302,9124898,
16,2-7,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,4752509,12887489,15753775,13202249,16775146,
17,2-7,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,60553463,47481550,38340605,36650338,33108127,
18,2-7,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,44370710,8254864,9785559,10097378,7627242,
19,2-7,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,3618764,5328886,9593981,10032195,11577057,
20,2-7,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,6973883,11279908,9674551,11320484,11202930,
21,2-7,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,639613,388898,700,3266380,3285750,
22,2-7,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,14211738,16286324,29682630,28518935,17624270,
23,2-7,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,12850484,16113072,11607344,19869969,10360931,
24,2-7,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,1093388,-873268,2309636,4053160,4513897,
25,2-7,465: MUNICIPALIDAD METROPOLITANA DE LIMA,3645555,5960076,5009049,3920908,4883542,
0,2-8,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,14999964,10298106,15836831,16021946,11288621,
1,2-8,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,17607681,8769533,13689117,18455468,24966305,
2,2-8,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,2373332,8728374,9134138,9407712,11897631,
3,2-8,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,-8307740,28700350,30035792,31521894,36346487,
4,2-8,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,8352022,10289266,24492399,27264272,27702757,
5,2-8,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,6882099,86608862,22318444,22535329,54500001,
6,2-8,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,16495871,34542747,25687578,40611339,34745038,
7,2-8,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,15733338,10448036,12378550,9807546,9327159,
8,2-8,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,33930,12224011,18504230,19085661,20282494,
9,2-8,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,-272882,2597297,2442059,7536839,27870973,
10,2-8,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,8660904,-3212199,34060636,35350645,18077139,
11,2-8,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,-1821594,-7233937,12341765,11911551,7817490,
12,2-8,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,2759529,1679770,7918407,7295735,8138685,
13,2-8,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,-26515,13329241,27217539,27790107,16216792,
14,2-8,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,3248245,3534967,6931592,7621636,7437865,
15,2-8,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,5576408,5630995,7503584,9544762,9397976,
16,2-8,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,-38819144,11615467,11870439,10074574,12833892,
17,2-8,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,14128937,12340749,47304455,55053843,57184257,
18,2-8,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,4624626,5491325,8665417,8187762,9756786,
19,2-8,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,8432263,8838251,11470068,11832197,13826930,
20,2-8,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,-7645469,6655016,11317910,9825833,9392045,
21,2-8,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,125977,5885080,4345368,5252568,4884298,
22,2-8,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,15707834,8665563,12108080,14439320,13116130,
23,2-8,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,4896331,13545655,11227153,12300876,10302003,
24,2-8,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,1578243,1798220,3941889,4148083,5243295,
25,2-8,465: MUNICIPALIDAD METROPOLITANA DE LIMA,20242444,24169113,24093707,5130579,5220382,
0,2-9,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,28820716,2205178,16678685,17025151,16701092,
1,2-9,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,20465003,7421768,5242868,14384276,19380639,
2,2-9,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,16091192,14184371,12921043,11369147,11908985,
3,2-9,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,30378356,48963469,51097783,52297294,49803642,
4,2-9,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,-2700427,4714672,26475612,23091438,24942824,
5,2-9,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,3864842,7046612,23291911,21792541,13320881,
6,2-9,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,15029086,36242272,47040848,36718370,35663223,
7,2-9,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,6318058,15594185,11008243,12633330,12987998,
8,2-9,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,6199284,11816880,17742302,15909336,16133143,
9,2-9,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,4876326,9087400,8656570,14638260,8051269,
