,Nombre,Entidad,Certificacion,Compromiso anual,Atencion compromiso mensual,Devengado,Girado,Avance
9,2,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,81014790,65552694,14323603,3990627,1578243,
10,2,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,132455634,92665431,16711523,7125431,1676725,
11,2,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,43454707,1784519,9651397,11173614,8887201,
12,2,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,24453698,141360362,4210524,3511915,4246664,
13,2,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,251013046,104578600,35684231,35578427,22507746,
14,2,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,47984093,29156350,8441681,5684122,4730974,
15,2,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,31635375,20708983,14615236,6588233,5490667,
16,2,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,25002046,3406249,3406249,3410745,356460,
17,2,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,181273913,139063248,83514689,32621179,34007023,
18,2,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,127897118,58530459,16679120,15790356,10967755,
19,2,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,36958505,39159959,20688586,14934511,19432281,
20,2,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,60374608,8421696,14335941,12776950,14042334,
21,2,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,22652722,20388917,18416749,2785287,1830629,
22,2,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,66255794,58785891,22287748,18817475,17178376,
23,2,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,41004878,30554826,17372678,17488585,6590638,
24,2,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,22700453,17533782,5828856,4375167,4840341,
25,2,465: MUNICIPALIDAD METROPOLITANA DE LIMA,3792629,3576963,3522736,3367034,3381858,
0,3,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,38031326,46644170,11507481,11426669,26682067,
1,3,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,29444977,7216052,28229017,17206689,12473820,
2,3,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,58075655,28982522,26259615,22679367,20944453,
3,3,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,82498316,49356807,45525657,33810572,38491805,
4,3,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,139721623,56349055,50762337,37748715,29313492,
5,3,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,53822611,14310781,7662242,8162748,6965983,
6,3,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,105084453,84939346,55837020,51868686,64517129,
7,3,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,81452645,52404651,10260673,9471305,11045591,
8,3,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,46079827,56423763,42483185,30158005,26200276,
9,3,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,39982749,32963988,36725111,17588389,23844784,
10,3,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,96913503,111676770,46162504,46383466,25838047,
11,3,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,64883114,45973720,25742353,14440717,12466474,
12,3,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,22453849,8019965,134573073,29081073,25194645,
13,3,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,105398677,90622053,48023831,34947687,33643804,
14,3,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,17958295,11869097,10930300,9080173,7815515,
15,3,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,27563383,19610866,16961080,13795145,13170931,
16,3,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,81420569,7801789,6870312,6838124,9703550,
17,3,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,125994050,105334332,68878581,50420314,48868016,
18,3,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,167166534,18378089,15420979,14078478,14259146,
19,3,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,33119844,26531435,19964834,20495622,21799685,
20,3,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,9511027,13897855,24862231,23395625,23834493,
21,3,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,47954526,27660196,28418491,12417064,11284900,
22,3,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,38648834,42197607,14301668,18381858,9514460,
23,3,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,14469370,23500690,13458702,9434959,14876451,
24,3,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,12211701,16284350,10167913,7222518,7381052,
25,3,465: MUNICIPALIDAD METROPOLITANA DE LIMA,7529168,7108704,7142431,7535626,1888370,
0,4,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,27677256,12374955,15094400,12321010,10777371,
1,4,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,25043523,35964889,29604018,20125627,21904060,
2,4,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,12479279,15131577,17151414,16852506,16435800,
3,4,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,65772552,48091606,47512446,46059438,37153834,
4,4,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,27477700,97322207,33058786,25273540,25350324,
5,4,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,36298778,43174662,21067638,3260327,8290879,
6,4,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,22892712,36065541,45431310,42768659,51271867,
7,4,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,17794389,21740392,12938171,11257518,8802394,
8,4,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,12814834,10331013,31225671,31932126,31690452,
9,4,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,4809009,4919239,5330686,10776583,9790236,
10,4,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,32845940,-17009854,11717035,16639846,33659999,
11,4,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,9226623,38512468,11005741,15362801,11413453,
12,4,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,61805416,10481728,10091062,26543731,27124285,
13,4,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,28416425,85459570,73747362,67598987,68680635,
14,4,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,18853829,13191093,12192272,9177054,8594868,
15,4,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,12327584,13374636,19491124,17842060,16710377,
16,4,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,16634198,17087411,16445581,15987896,11860237,
17,4,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,112679717,135152932,109474672,40694716,42394852,
18,4,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,9388190,11638281,11420427,10511501,14889713,
19,4,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,21713834,10923596,18234615,13532022,10432126,
20,4,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,6096974,11333360,21437200,20782445,21268199,
21,4,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,13604316,5313899,5721225,13290465,9401417,
22,4,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,18855769,12410760,17573835,17214626,20739630,
23,4,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,16815892,12811351,15661351,13739135,12844619,
24,4,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,4614365,7366261,7063904,6415161,4349246,
25,4,465: MUNICIPALIDAD METROPOLITANA DE LIMA,34315761,9490405,8727299,7712415,9332482,
0,5,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,25271454,10013270,10592339,12540901,11451452,
1,5,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,31086426,26378645,30660909,25694038,16256013,
2,5,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,9234605,13985203,16602318,17279947,17549306,
3,5,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,77048585,43719500,42158125,41629093,48242488,
4,5,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,22061807,19708053,37489314,31607266,29857633,
5,5,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,54672556,20687469,11914756,24508364,14027142,
6,5,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,10169027,33496417,40620752,33774953,43284693,
7,5,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,6174210,11785787,10992599,10263405,11212305,
8,5,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,11797446,14749175,21007072,21078892,21314911,
9,5,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,9213949,10834505,10600998,7990480,6647676,
10,5,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,-4988451,800311,20179195,18372775,9975508,
11,5,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,50146244,25522433,12840366,15082533,15576961,
12,5,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,17254178,33384166,30903391,25572425,28541911,
13,5,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,30104504,47410476,72202562,70731924,67219778,
14,5,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,14954526,16826738,17429547,13030403,10601308,
15,5,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,8721526,15613619,19029966,14333478,14189429,
16,5,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,54831110,17440185,16839871,16247729,12477362,
17,5,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,31436903,8517386,38347472,42104442,26979829,
18,5,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,4176502,13892372,14634391,13701070,11223535,
19,5,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,10690335,19736529,17208000,15799378,15529028,
20,5,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,-16074015,9746285,15486140,15002972,12978791,
21,5,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,15141306,3794832,4258714,5940979,9933211,
22,5,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,25130521,43798901,25765072,22140092,18021248,
23,5,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,25247495,14311115,11939855,10520818,15136920,
24,5,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,3417300,12923577,10118520,10927671,9437297,
25,5,465: MUNICIPALIDAD METROPOLITANA DE LIMA,17007221,4826840,5344939,5247535,6390547,
0,6,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,10633374,11935042,15964407,15658865,14714337,
1,6,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,25136692,10793992,14289170,10876590,20860406,
2,6,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,14798178,20962729,20656056,19781174,16079541,
3,6,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,33805530,57514385,56418597,56373839,33241250,
4,6,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,9091549,22983504,31511200,27944927,28322038,
5,6,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,14106915,45405198,34132480,20531447,13217443,
6,6,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,19303496,42272487,46040441,45237047,35807139,
7,6,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,54657305,12544364,13185329,14198591,8659945,
8,6,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,12633171,15381212,23153867,20608021,21631049,
9,6,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,6698186,2149439,48277002,20931112,6495322,
10,6,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,21254619,18375172,16008485,16370550,16451823,
11,6,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,7390176,47802967,20215201,24467930,22729986,
12,6,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,28777342,29167847,7155695,23680013,22643062,
13,6,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,13479359,18653231,40376066,37342614,33996871,
14,6,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,5552590,12116307,14843375,12009200,9403064,
15,6,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,13835853,16947568,18763951,16943553,15639514,
16,6,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,14793540,22698938,16577500,19559922,17057521,
17,6,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,8375181,-7564013,30890910,31747599,39097755,
18,6,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,-167713405,-4823414,15294292,13150656,15110157,
19,6,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,12899213,8346888,24939595,26616057,17849721,
20,6,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,19784718,20017174,17077852,17196869,16192614,
21,6,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,2583412,10212951,10211801,5224116,6388914,
22,6,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,9681132,27409841,31159235,20394251,28963580,
23,6,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,-2419284,20215072,19145165,13262091,13747785,
24,6,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,1585104,-91306,4543464,5660599,7350147,
25,6,465: MUNICIPALIDAD METROPOLITANA DE LIMA,6501698,6061563,5667925,5465423,6250650,
0,7,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,5758762,21628220,28144244,24795053,30537315,
1,7,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,30775922,26161894,24772255,26274672,16555208,
2,7,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,8650845,13835473,15469154,18121826,20774758,
3,7,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,27245763,57682704,59645109,44016690,51047307,
4,7,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,45313649,40359086,25206435,26100010,28551397,
5,7,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,168744724,34275620,53121171,43780243,33462846,
6,7,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,-34925441,36965506,44370685,46072098,39144864,
7,7,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,58319907,14054160,15885153,15339290,17267645,
8,7,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,6689415,8222444,13663944,17731232,21315190,
9,7,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,5753507,7757912,7679026,13151764,11396048,
10,7,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,37565720,35111552,15083505,15182935,18160147,
11,7,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,13004017,6813519,15361868,15461278,19318269,
12,7,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,7462789,21112763,23000979,29860730,27882918,
13,7,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,11722242,34263669,48351578,45973067,25877532,
14,7,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,3983386,9229188,14158410,17189073,17623463,
15,7,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,5448550,11956530,12383708,19962558,14083388,
16,7,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,8153894,15336385,18340624,15334605,18535260,
17,7,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,74365612,61990024,48704260,50138835,46411559,
18,7,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,48739399,12355698,14046128,14074617,13232088,
19,7,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,7607807,10733305,17565749,20875154,27813055,
20,7,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,19324188,15030831,13884587,15981449,17467850,
21,7,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,8731117,4335909,3485423,5386013,5588698,
22,7,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,26027558,26797177,36626305,33377616,22102657,
23,7,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,24135272,24398983,19091747,23106060,15549003,
24,7,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,6111368,4552395,2866504,4589655,4906252,
25,7,465: MUNICIPALIDAD METROPOLITANA DE LIMA,5796116,6405765,6388144,4551339,6085464,
0,8,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,17361681,12767796,18599313,19502135,16658638,
1,8,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,36487620,14049017,18780404,21938749,28324816,
2,8,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,4400560,11962341,12536251,12842367,14536007,
3,8,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,-15030714,40889860,42035927,41131024,49882364,
4,8,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,11806201,16937705,30550555,36616256,34327447,
5,8,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,7462636,90486422,26642462,25767120,58293074,
6,8,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,19743293,45905281,41090073,50480518,47953334,
7,8,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,28132999,16029714,17792898,14697117,12731645,
8,8,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,1433226,16980446,23292047,20545460,22064062,
9,8,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,1520941,3841266,3991319,8535959,29070724,
10,8,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,13784403,-785193,37364553,38691380,19888198,
11,8,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,1395047,-4429738,16823857,16561246,12817421,
12,8,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,6829200,8108192,13605804,26943644,27309685,
13,8,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,9789605,46125168,45483651,45486577,21503708,
14,8,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,4982072,6176432,10982256,12297470,12846689,
15,8,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,7832840,8125208,10891554,14962243,20793071,
16,8,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,-39524869,13334655,13598928,11774404,15230232,
17,8,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,20554408,22696343,59615200,67672491,64532498,
18,8,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,6172861,10922459,12650236,13219460,12331289,
19,8,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,5043479,15817265,20005366,19149953,22080274,
20,8,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,-2505653,9828650,15009146,13206589,11795087,
21,8,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,-14016380,8286070,6782752,7601856,7046992,
22,8,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,22451096,12304521,17879399,18820735,16994472,
23,8,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,4178378,21032193,18976300,13812226,11735215,
24,8,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,7541836,6582914,13261687,8835967,6072229,
25,8,465: MUNICIPALIDAD METROPOLITANA DE LIMA,22158893,25862712,25337149,6680464,5918262,
0,9,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,42392085,16650307,31465004,31863766,20758626,
1,9,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,29306768,12151436,10339040,18839376,23214633,
2,9,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,24863822,17259667,15812286,14361721,14973866,
3,9,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,42113560,68157340,70952970,71119873,61570443,
4,9,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,2923794,9217972,32507290,28534081,32203926,
5,9,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,13921144,12033407,28743114,26008557,17086099,
6,9,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,20023461,43898323,56848602,47640290,47098437,
7,9,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,8558603,20450784,16101709,16074206,17048635,
8,9,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,2496161,9387793,20184437,18216209,18327934,
9,9,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,5667383,10435624,10215321,16769327,10140873,
10,9,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,-4587966,-6833188,20089593,18267854,31168255,
11,9,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,6012256,16143338,12671160,12945954,20312212,
12,9,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,2305535,9173675,12818779,24671542,24384820,
13,9,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,35188308,34105009,58192138,44934670,49279724,
14,9,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,5057005,7689909,10230264,9438800,7815673,
